FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MARITIME TACTICAL DATA SYSTEM;;;1A;MARITIME TACTICAL DATA SYSTEM;;1135/47;1-20;M
2;LINK TYPE;;;2A;LINK TYPE;;1576/2;1-4;M*
3;MAXIMUM NUMBER OF TRACK BLOCKS;;;3A;MAXIMUM NUMBER OF TRACK BLOCKS;;1044/238;1-2;M*
4;SIMULATED TRACK TRANSMISSION INDICATOR;;;4A;SIMULATED TRACK TRANSMISSION INDICATOR;;1027/43;2-3;C*
5;SIMULATED TRACK RECEPTION INDICATOR;;;5A;SIMULATED TRACK RECEPTION INDICATOR;;1027/44;2-3;C*
