STRUCTURE;1-5;N;1-2;A
FFIRN;1023/044;1008/008
FIELD USE DESIGNATOR;CONTEXT QUANTITY, 1-99999;UNIT OF LINEAR MEASUREMENT, FT, KF, YD, SM, NM, M, HM, KM
