STRUCTURE;3;A;1-11;NS
FFIRN;1130/021;1082/002
FIELD USE DESIGNATOR;PULSE REPETITION INTERVAL DATA QUALIFIER;PULSE REPETITION INTERVAL IN MICROSECONDS
