STRUCTURE;5;N;1;S;5;N
FFIRN;1012/220;1025/002;1012/221
FIELD USE DESIGNATOR;LINK 16 TRACK NUMBER BLOCK LOWER LIMIT, NUMERIC;HYPHEN;LINK 16 TRACK NUMBER BLOCK UPPER LIMIT, NUMERIC
