STRUCTURE;3;A;1-11;NS
FFIRN;1130/020;1083/002
FIELD USE DESIGNATOR;PULSE REPETITION FREQUENCY DATA QUALIFIER;PULSE REPETITION FREQUENCY IN PULSES PER SECOND
