STRUCTURE;1-4;NS;3;A
FFIRN;1023/018;1008/005
FIELD USE DESIGNATOR;CONTEXT QUANTITY, DECIMAL PT PERMITTED, 4 CHAR MAX;UNIT OF SPEED/VELOCITY MEASUREMENT
