FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF AIRCRAFT EMBARKED; ; ;CURRENT / CURRENT;1044/232;1-2;N
2 M;(NU) AIRCRAFT TYPE/MODEL; ; ;CURRENT / CURRENT;1015/004;2-6;AN
3 O;(NU) AIRCRAFT LIMITATIONS; ; ;CURRENT / CURRENT;1357/016;1-67;X
