FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ARTILLERY TARGET TYPE AND SUBTYPE; ;A;CURRENT / CURRENT;1650/003;6-13;AS
;(NU) COMBAT ENGINEER TARGET TYPE AND SUBTYPE; ;B;CURRENT / CURRENT;1650/004;7-13;AS
2 C;(NU) DEGREE OF PROTECTION; ; ;CURRENT / CURRENT;1424/001;4-6;A
