FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DESIGNATED AREA TYPE; ; ;CURRENT / CURRENT;1284/020;2-7;A
2 M;(NU) DESIGNATED AREA NUMBER;AREANO;A;CURRENT / CURRENT;1012/098;1-4;AN
;(NU) DESIGNATED AREA NAME;AREANAME;B;CURRENT / CURRENT;1022/102;1-20;X
