FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GENERAL PERIOD OF TIME; ; ;CURRENT / CURRENT;1607/005;6-7;A
