FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MESSAGE PART IDENTIFIER; ; ;CURRENT / CURRENT;1102/002;1-2;AN
2 O;(NU) MESSAGE PART DENOMINATION; ; ;CURRENT / CURRENT;1081/001;1-10;X
3 O;(NU) SECURITY CLASSIFICATION, ABBREVIATED; ; ;CURRENT / CURRENT;1288/001;1-6;AB
4 O;(NU) PART TITLE; ; ;CURRENT / CURRENT;1356/002;1-30;X
5 O;(NU) SPECIAL HANDLING DESIGNATOR; ; ;CURRENT / CURRENT;1101/001;4-15;AB
