FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) PASSIVE ATTENUATION DEVICE POSITION; ; ;CURRENT / CURRENT;1445/001;2-3;A
* 2 M;(NU) FREQUENCY OF INTEREST; ; ;CURRENT / CURRENT;2479/003;3-10;ANS
* 3 M;(NU) MAXIMUM AMBIENT NOISE LEVEL IN DECIBELS; ; ;CURRENT / CURRENT;1452/004;1-3;N
* 4 M;(NU) AVERAGE AMBIENT NOISE LEVEL IN DECIBELS; ; ;CURRENT / CURRENT;1452/002;1-3;N
* 5 M;(NU) MINIMUM AMBIENT NOISE LEVEL IN DECIBELS; ; ;CURRENT / CURRENT;1452/003;1-3;N
