FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 O;(NU) CROSSING SITE SERIAL NUMBER; ; ;CURRENT / CURRENT;1012/287;1-7;N
2 O;(NU) NAME; ; ;CURRENT / CURRENT;1022/001;1-54;X
