FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) PHONETIC ALPHABETIC IDENTIFIER; ; ;CURRENT / CURRENT;1128/002;4-8;A
2 M;(NU) UNIT; ;A;CURRENT / CURRENT;1022/057;1-30;X
;(NU) ORIGIN PLACE NAME;PLACE;B;CURRENT / CURRENT;1022/109;1-20;X
3 M;(NU) RADIUS IN NAUTICAL MILES; ; ;CURRENT / CURRENT;1580/006;1-3;N
4 O;(NU) CROSSOVER ZONE WIDTH IN NM; ; ;CURRENT / CURRENT;1669/002;1-2;N
