FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) INTELLIGENCE SECURITY CLASSIFICATION, ABBREVIATED; ; ;CURRENT / CURRENT;1288/003;1;A
