FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SONOBUOY TYPE; ; ;CURRENT / CURRENT;1444/001;5-8;ANS
2 M;(NU) MAXIMUM ACTIVE DETECTION RANGE OF TARGET; ; ;CURRENT / CURRENT;2435/002;3-8;AN
3 C;(NU) MODE UTILIZED FOR MAXIMUM DETECTION RANGES; ; ;CURRENT / CURRENT;1498/003;2-5;ANS
4 C;(NU) VARIABLE LINE ARRAY DIFAR MODE; ; ;CURRENT / CURRENT;1443/002;2-4;A
5 M;(NU) HYDROPHONE DEPTH, FEET OR METRES, DECIMAL PERMITTED; ; ;CURRENT / CURRENT;2264/002;2-7;ANS
6 O;(NU) TARGET ASPECT; ; ;CURRENT / CURRENT;1707/002;3-5;A
