FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT; ;A;CURRENT / CURRENT;1022/057;1-30;X
;(NU) BASE NAME;BASE;B;CURRENT / CURRENT;1022/104;1-20;X
;(NU) NAVAL ORGANIZATION DESIGNATOR; ;C;CURRENT / CURRENT;2143/001;3-15;ANS
* 2 M;(NU) DUTY; ; ;CURRENT / CURRENT;1109/001;2-4;AN
