FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) REACTING ENTITY IDENTIFIER; ; ;CURRENT / CURRENT;1380/005;5-6;A
2 M;(NU) BEHAVIOUR; ; ;CURRENT / CURRENT;1734/001;3;A
