FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) HEADING; ;A ;CURRENT / CURRENT;1161/004;1-3;A
;(NU) ANGLE IN DEGREES: TRUE, GRID, MAGNETIC, OR RELATIVE; ;B ;CURRENT / CURRENT;2065/001;4;AN
2 O;(NU) RELATIVE HEIGHT, ALPHABETIC FORMAT; ; ;CURRENT / CURRENT;1333/001;2;A
3 O;(NU) GENERAL INDICATOR OF SPEED; ; ;CURRENT / CURRENT;1113/001;3-4;A
4 O;(NU) GENERAL AIRCRAFT CATEGORY; ; ;CURRENT / CURRENT;1301/002;4;A
5 O;(NU) AIRCRAFT FORMATION SIZE; ; ;CURRENT / CURRENT;1308/001;3-4;A
