FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) START OR RELEASE POINT; ;A ;CURRENT / CURRENT;1130/036;2;A
;(NU) INTERMEDIATE POINT NUMBER; ;B ;CURRENT / CURRENT;1012/134;1-2;N
2 O;(NU) PASSAGE TYPE; ; ;CURRENT / CURRENT;1662/002;2-6;A
3 O;(NU) PASSAGE USABILITY; ; ;CURRENT / CURRENT;1130/045;4-6;A
4 O;(NU) PASSAGE USAGE; ; ;CURRENT / CURRENT;1662/004;3-4;A
5 O;(NU) PASSAGE FLOW; ; ;CURRENT / CURRENT;1662/003;3;A
