FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SUBMARINE DETECTION CALLED; ; ;CURRENT / CURRENT;1359/005;1;A
2 M;(NU) SUBMARINE CONTACT INVESTIGATED; ; ;CURRENT / CURRENT;1359/006;1;A
3 O;(NU) POSTFLIGHT ANALYSIS CONFIRMS CONTACT; ; ;CURRENT / CURRENT;1359/007;1;A
4 O;(NU) POSTFLIGHT ANALYSIS CONFIRMS INVESTIGATION WARRANTED; ; ;CURRENT / CURRENT;1359/008;1;A
5 O;(NU) POSTFLIGHT ANALYSIS CALLED MISSED DETECTION; ; ;CURRENT / CURRENT;1359/009;1;A
6 O;(NU) FAST-TIME ANALYSIS CALLED MISSED DETECTION; ; ;CURRENT / CURRENT;1359/010;1;A
