FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) BOW MEDIAN DETECTION RANGE, YARDS, KILOYARDS OR NM; ; ;CURRENT / CURRENT;2275/004;3-8;ANS
2 M;(NU) STERN MEDIAN DETECTION RANGE, YARDS, KILOYARDS OR NM; ; ;CURRENT / CURRENT;2275/005;3-8;ANS
3 O;(NU) BEAM MEDIAN DETECTION RANGE, YARDS, KILOYARDS OR NM; ; ;CURRENT / CURRENT;2275/006;3-8;ANS
4 O;(NU) MAXIMUM BOTTOM BOUNCE RANGE IN NAUTICAL MILES; ; ;CURRENT / CURRENT;1089/008;1-2;N
5 O;(NU) MAXIMUM CONVERGENCE ZONE RANGE IN NAUTICAL MILES; ; ;CURRENT / CURRENT;1089/009;1-2;N
