FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NAME OF ASSETS; ; ;CURRENT / CURRENT;1022/108;1-19;X
2 M;(NU) NUMBER, 1-99; ; ;CURRENT / CURRENT;1044/293;1-2;N
