FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TACTICAL OBJECTIVE; ; ;CURRENT / CURRENT;1456/002;2;A
