FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ORDER LOCATION TYPE; ; ;CURRENT / CURRENT;1284/016;2-7;A
