FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF ATTACK AIRCRAFT REMAINING; ; ;CURRENT / CURRENT;1044/006;3;N
2 M;(NU) NUMBER OF ATTACK SYSTEMS AVAILABLE FOR COMBAT; ; ;CURRENT / CURRENT;1044/013;3;N
3 M;(NU) TOTAL NUMBER OF ATTACK AIRCRAFT LOST; ; ;CURRENT / CURRENT;1044/007;3;N
