FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) COUNTER-INTELLIGENCE AND SECURITY CATEGORY; ; ;CURRENT / CURRENT;1343/007;5-19;AB
