FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SURVEILLANCE AUTHORITY; ; ;CURRENT / CURRENT;1022/181;1-20;X
2 M;(NU) NATO AIRBORNE EARLY WARNING SURVEILLANCE AREA TYPE; ; ;CURRENT / CURRENT;1572/002;3;A
