FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) RIGHT BANK HEIGHT ABOVE WATER LEVEL IN METRES;HAW;A;CURRENT / CURRENT;1651/009;1-4;NS
;(NU) RIGHT BANK HEIGHT ABOVE GROUND LEVEL IN METRES; ;B;CURRENT / CURRENT;1651/014;1-4;NS
2 M;(NU) LEFT BANK HEIGHT ABOVE WATER LEVEL IN METRES;HAW;A;CURRENT / CURRENT;1651/010;1-4;NS
;(NU) LEFT BANK HEIGHT ABOVE GROUND LEVEL IN METRES; ;B;CURRENT / CURRENT;1651/015;1-4;NS
