FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DAY-TIME FROM; ; ;CURRENT / CURRENT;2000/079;7;AN
2 M;(NU) DAY-TIME TO;TO; ;CURRENT / CURRENT;2000/080;7;AN
3 O;(NU) DAY-TIME AS OF;ASOF; ;CURRENT / CURRENT;2000/030;7;AN
