FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) DESIGNATED ALTITUDE PURPOSE; ; ;CURRENT / CURRENT;1249/001;2-9;AB
* 2 M;(NU) MARITIME ALTITUDE IN HUNDREDS OF FEET; ;A;CURRENT / CURRENT;2164/001;6;AN
;(NU) FLIGHT LEVEL; ;B;CURRENT / CURRENT;2129/001;5;AN
;(NU) AIR SPACE BAND; ;C;CURRENT / CURRENT;2294/001;11-13;ANS
