FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 O;(NU) GROUNDED MATERIAL WEIGHT IN METRIC TONS; ; ;CURRENT / CURRENT;1050/004;1-4;N
2 O;(NU) GROUNDED MATERIAL VOLUME IN CUBIC METRES; ; ;CURRENT / CURRENT;1063/005;1-4;N
3 O;(NU) WEIGHT OF THE LARGEST ITEM IN METRIC TONS; ; ;CURRENT / CURRENT;1050/005;1-3;N
