FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) REPORT TO FOLLOW INDICATOR; ; ;CURRENT / CURRENT;1027/049;2-3;A
2 M;(NU) IMAGERY CONFIRMATION INDICATOR; ; ;CURRENT / CURRENT;1027/050;2-3;A
