FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) START TIME QUALIFIER; ; ;CURRENT / CURRENT;1220/015;2-7;A
2 M;(NU) DTG; ; ;CURRENT / CURRENT;2033/001;14;AN
