FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CARGO WEIGHT IN METRIC TONS;MTONS; ;CURRENT / CURRENT;1050/006;1-5;N
2 M;(NU) CARGO VOLUME IN CUBIC METRES;CUBE; ;CURRENT / CURRENT;1063/006;1-5;N
3 O;(NU) CARGO WEIGHT IN LONG TONS;LTONS; ;CURRENT / CURRENT;1167/002;1-5;N
4 O;(NU) CARGO VOLUME IN MEASUREMENT TONS;MEATN; ;CURRENT / CURRENT;1168/002;1-5;N
