FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MINECASE NUMBER; ; ;CURRENT / CURRENT;1012/087;4;N
2 M;(NU) MINE TYPE; ; ;CURRENT / CURRENT;1210/001;1-68;X
3 M;(NU) DELIVERY PLACEMENT ERROR, NAUTICAL MILES; ; ;CURRENT / CURRENT;2277/002;3-6;AN
4 M;(NU) DROP QUALITY; ; ;CURRENT / CURRENT;1151/001;1-4;N
5 M;(NU) INTENDED DELIVERY POSITION, LAT/LONG, SECONDS, VERIFIED; ;A;CURRENT / CURRENT;2044/005;18;ANS
;(NU) INTENDED DELIVERY POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/002;15;AN
6 O;(NU) ACTUAL DELIVERY POSITION, LAT/LONG, SECONDS, VERIFIED; ;A;CURRENT / CURRENT;2044/007;18;ANS
;(NU) ACTUAL DELIVERY POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/003;15;AN
