FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FREQUENCY BAND AND CHANNEL; ;A ;CURRENT / CURRENT;2136/001;2-4;AN
;(NU) RADIO FREQUENCY; ;B ;CURRENT / CURRENT;2064/001;3-14;ANS
;(NU) FREQUENCY DESIGNATOR;DESIG;C ;CURRENT / CURRENT;1396/001;1-8;AN
2 O;(NU) MODULATION TYPE; ; ;CURRENT / CURRENT;1498/001;2-5;A
3 O;(NU) SIGNAL STRENGTH; ; ;CURRENT / CURRENT;1497/001;3;A
