FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TYPE OF AIRSPACE CONTROL MEANS;ACM;A;CURRENT / CURRENT;1389/002;3-6;A
;(NU) TYPE OF ACM, OTHER;OTR;B;CURRENT / CURRENT;1389/004;2-6;AN
2 M;(NU) AIRSPACE CONTROL MEANS IDENTIFYING DESIGNATOR;DESIG;A;CURRENT / CURRENT;1515/012;1-5;AN
;(NU) AIRSPACE CONTROL MEANS NAME;NAME;B;CURRENT / CURRENT;1022/027;1-30;X
3 M;(NU) TYPE OF AIRSPACE SHAPE; ; ;CURRENT / CURRENT;1237/002;4-8;A
4 M;(NU) AIRSPACE USAGE;USE;A;CURRENT / CURRENT;1389/003;2-6;A
;(NU) AIRSPACE USAGE, OTHER;OTR;B;CURRENT / CURRENT;1389/005;2-6;AN
5 O;(NU) ACM LINK 16 TRACK NUMBER REFERENCE; ; ;CURRENT / CURRENT;1625/028;5;AN
6 O;(NU) TRANSITION ALTITUDE; ; ;CURRENT / CURRENT;2279/002;2-7;AN
