FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;A;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;B;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, MINUTES; ;C;CURRENT / CURRENT;2023/001;11;AN
;(NU) GEOGRAPHIC POSITION, UTM 100-METRE; ;D;CURRENT / CURRENT;2087/001;11;AN
2 M;(NU) TYPE OF NBC SAMPLE; ; ;CURRENT / CURRENT;1528/002;1-5;A
3 M;(NU) TYPE OF DETECTION; ; ;CURRENT / CURRENT;1736/001;3-5;A
4 O;(NU) ALTITUDE IN FEET ABOVE GROUND LEVEL (AGL); ; ;CURRENT / CURRENT;1290/002;1-5;N
