FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ICAO DEPARTURE LOCATION; ; ;CURRENT / CURRENT;1125/004;4;AN
2 M;(NU) DAY-TIME OF TAKEOFF; ; ;CURRENT / CURRENT;2000/075;7;AN
3 M;(NU) DAY-TIME OF LANDING; ; ;CURRENT / CURRENT;2000/076;7;AN
4 M;(NU) ICAO RECOVERY BASE; ; ;CURRENT / CURRENT;1125/005;4;AN
5 M;(NU) DURATION TIME IN HOURS AND TENTHS; ; ;CURRENT / CURRENT;2133/002;3-4;NS
