FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TARGET AREA JAMMING TYPE; ; ;CURRENT / CURRENT;1410/003;4-6;A
2 C;(NU) VICTIM FREQUENCY; ; ;CURRENT / CURRENT;2064/017;3-14;ANS
3 C;(NU) DAY-TIME START; ; ;CURRENT / CURRENT;2000/014;7;AN
4 C;(NU) DAY-TIME STOP; ; ;CURRENT / CURRENT;2000/015;7;AN
5 O;(NU) ELECTRONIC COUNTER-COUNTERMEASURES ACTION; ; ;CURRENT / CURRENT;1086/001;3-10;A
6 O;(NU) PERCENT EFFECTIVE; ; ;CURRENT / CURRENT;1064/031;1-2;N
