FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) AIRSPACE CONTROL MEANS IDENTIFIER;DESIG;A;CURRENT / CURRENT;1389/007;1-5;AN
;(NU) AIRSPACE CONTROL MEANS NAME;NAME;B;CURRENT / CURRENT;1022/027;1-30;X
2 M;(NU) AIR DEFENCE AREA USAGE; ; ;CURRENT / CURRENT;1389/009;2-6;A
3 O;(NU) AREA TRANSIT INSTRUCTIONS; ; ;CURRENT / CURRENT;1822/003;1-40;X
4 O;(NU) BROADCAST REFERENCE POINT; ; ;CURRENT / CURRENT;1362/007;1-38;X
