FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ROAD, BRIDGE OR TUNNEL TASK TYPE; ; ;CURRENT / CURRENT;1285/034;2;A
