FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NATO AIRBORNE EARLY WARNING (NAEW) MAIN PROBLEM AREA; ; ;CURRENT / CURRENT;1574/002;3-6;AN
2 M;(NU) NATO AIRBORNE EARLY WARNING (NAEW) SUB-PROBLEM AREA; ; ;CURRENT / CURRENT;1574/003;3;A
3 M;(NU) COMMENTS; ; ;CURRENT / CURRENT;1357/001;1-68;X
