FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NAME OF PROVIDING UNIT; ; ;CURRENT / CURRENT;1022/308;1-38;X
2 M;(NU) HELICOPTER CALL SIGN; ; ;CURRENT / CURRENT;1129/029;1-20;X
3 M;(NU) PRIMARY FREQUENCY IN MEGAHERTZ; ; ;CURRENT / CURRENT;1068/003;2-8;NS
4 O;(NU) SECONDARY FREQUENCY IN MEGAHERTZ; ; ;CURRENT / CURRENT;1068/004;2-8;NS
