FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) REFERENCE SET SERIAL LETTER; ; ;CURRENT / CURRENT;1102/006;1;A
