FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MINEFIELD TYPE; ; ;CURRENT / CURRENT;1284/014;2;A
