FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ZIPPO AREA RANGE, NAUTICAL MILES; ; ;CURRENT / CURRENT;2272/003;3-7;ANS
