FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NO CHANGE; ; ;CURRENT / CURRENT;1504/004;5;A
