FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHICAL ENTITY; ; ;CURRENT / CURRENT;1026/001;2;A
2 M;(NU) GEOGRAPHIC PLACE NAME; ; ;CURRENT / CURRENT;1022/090;1-30;X
3 M;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ; ;CURRENT / CURRENT;2024/001;15;AN
4 M;(NU) DECLARED SITE RECORD NUMBER; ; ;CURRENT / CURRENT;2405/001;7-15;X
5 O;(NU) HEADQUARTERS INDICATOR; ; ;CURRENT / CURRENT;1012/150;1;N
6 O;(NU) BASIC ENCYCLOPEDIA SYNONYM; ; ;CURRENT / CURRENT;1012/151;12;ANS
7 O;(NU) FORMER SOVIET MILITARY DISTRICT; ; ;CURRENT / CURRENT;1502/002;2;A
8 O;(NU) EFFECTIVE DATE OF CURRENT STATUS, DDMMYYYY; ; ;CURRENT / CURRENT;2052/003;8;N
