FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ADDITION QUALIFIER; ; ;CURRENT / CURRENT;1406/002;3-4;A
