FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SHIP CARGO DISCHARGE CAPABILITY; ; ;CURRENT / CURRENT;1147/001;1;N
