FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TASK SERIAL NUMBER; ; ;CURRENT / CURRENT;1012/132;1-10;X
