FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT OF LINEAR MEASUREMENT, FT, KF, YD, SM, NM, M, HM, KM; ; ;CURRENT / CURRENT;1008/008;1-2;A
2 M;(NU) UNIT OF MEASUREMENT, DIRECTION IN DEGREES; ;A;CURRENT / CURRENT;1008/009;3;A
;(NU) UNIT OF MEASUREMENT, DIRECTION IN MILS; ;B;CURRENT / CURRENT;1008/010;3;A
3 M;(NU) UNIT OF SPEED/VELOCITY MEASUREMENT; ; ;CURRENT / CURRENT;1008/005;3;A
4 C;(NU) UNIT OF TEMPERATURE MEASURE, DEGREES CELSIUS OR FAHRENHEIT; ; ;CURRENT / CURRENT;1008/012;1;A
