FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ICAO BASE CODE; ; ;CURRENT / CURRENT;1125/002;4;AN
2 M;(NU) NAEW AIRCRAFT ROLE; ; ;CURRENT / CURRENT;1010/003;3;A
3 M;(NU) NATO AIRBORNE EARLY WARNING CONTROL TYPE; ; ;CURRENT / CURRENT;1395/042;4-9;A
4 M;(NU) CONTROLLED AIRCRAFT CALL SIGN; ; ;CURRENT / CURRENT;1129/019;1-38;X
5 M;(NU) NUMBER OF AIRCRAFT UNDER AIRBORNE EARLY WARNING CONTROL; ; ;CURRENT / CURRENT;1044/228;1-3;N
6 M;(NU) DESIGNATED AREA NAME; ; ;CURRENT / CURRENT;1022/102;1-20;X
7 M;(NU) NUMBER OF CONTROL EVENTS; ; ;CURRENT / CURRENT;1044/218;1-3;N
