FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) AIR DEFENCE SENSOR; ; ;CURRENT / CURRENT;1434/006;2-5;A
* 2 M;(NU) SENSOR ID; ; ;CURRENT / CURRENT;1102/004;1-10;X
* 3 M;(NU) SENSOR LOCATION, UTM 100-METRE; ; ;CURRENT / CURRENT;2087/046;11;AN
* 4 M;(NU) SENSOR/WEAPON STATUS; ; ;CURRENT / CURRENT;1236/015;3;A
* 5 O;(NU) SENSOR HEIGHT, FEET ABOVE GROUND.; ; ;CURRENT / CURRENT;1581/002;1-2;N
