FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TOTAL COUNT OF SLOT BUOYS CARRIED; ; ;CURRENT / CURRENT;1044/248;1-3;N
* 2 M;(NU) COUNT OF BUOYS BY CHANNEL NUMBER; ; ;CURRENT / CURRENT;2381/001;4-8;AN
