FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LANDING SITE LONG AXIS ORIENTATION IN DEGREES MAGNETIC; ; ;CURRENT / CURRENT;1883/005;3;N
2 M;(NU) SURFACE CONDITION OF THE LANDING/DROP ZONE; ; ;CURRENT / CURRENT;1782/001;3-5;A
3 M;(NU) SURFACE COVERING OF THE LANDING OR DROP ZONE; ; ;CURRENT / CURRENT;1783/001;3-5;A
4 C;(NU) SUB-SURFACE COVERING OF THE LANDING OR DROP ZONE; ; ;CURRENT / CURRENT;1783/002;3-5;A
5 M;(NU) HELICOPTER ROTOR WASH VISIBILITY INDICATION; ; ;CURRENT / CURRENT;1027/077;2-3;A
* 6 M;(NU) SIZE OF LANDING POINT;SIZE; ;CURRENT / CURRENT;1784/001;4;AN
* 7 M;(NU) NUMBER OF LANDING POINTS IN LANDING SITE; ; ;CURRENT / CURRENT;1044/442;1-2;N
