FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LOCATION/ECHELON DISPOSITION; ; ;CURRENT / CURRENT;1246/039;1;A
