FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) EFFECTS REQUIRED; ; ;CURRENT / CURRENT;1064/035;1-2;N
