FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DTG OF COMPLETION; ; ;CURRENT / CURRENT;2033/024;14;AN
2 O;(NU) GENERAL STOPPING POWER; ; ;CURRENT / CURRENT;1427/005;3-6;A
3 O;(NU) MINEFIELD DENSITY; ; ;CURRENT / CURRENT;1254/001;3;NS
