FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) REFERENCE SET SERIAL LETTER;REF; ;CURRENT / CURRENT;1102/006;1;A
2 M;(NU) REQUEST DESCRIPTION; ; ;CURRENT / CURRENT;1357/020;1-68;X
3 M;(NU) REQUEST STATUS COMMENT; ; ;CURRENT / CURRENT;1357/021;1-38;X
* 4 M;(NU) REFERENCED MESSAGE ACTION ADDRESSEE; ; ;CURRENT / CURRENT;1183/006;1-30;X
