FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TYPE OF AIR DEFENCE ARTILLERY MISSION; ; ;CURRENT / CURRENT;1285/027;3;A
2 M;(NU) UPPER ALTITUDE IN HUNDREDS OF FEET; ; ;CURRENT / CURRENT;1255/011;3;N
3 O;(NU) RADIUS, NAUTICAL MILES; ; ;CURRENT / CURRENT;2276/001;3-6;AN
* 4 O;(NU) PLACE NAME;NAME;A;CURRENT / CURRENT;1022/170;1-20;X
;(NU) GEOGRAPHIC POSITION, UTM 10-METRE;UTMT;B;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, UTM 100-METRE;UTMO;C;CURRENT / CURRENT;2087/001;11;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, MINUTES;LATM;D;CURRENT / CURRENT;2023/001;11;AN
