FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MISSION LOCATION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/042;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
2 M;(NU) DAY-TIME OF POSITION; ; ;CURRENT / CURRENT;2000/018;7;AN
3 M;(NU) ENEMY SIGHTING; ; ;CURRENT / CURRENT;1027/051;2-3;A
